time (s),altitude (m)
6502000.0,359342.55148483533
6503000.0,358405.5286934469
6504000.0,353551.2831416428
6505000.0,350460.1155713638
6506000.0,352749.128419918
6507000.0,357707.9019886283
6508000.0,359499.17022257857
6509000.0,356009.4639857467
6510000.0,351314.8310141582
6511000.0,350913.8887477312
6512000.0,355260.024108544
6513000.0,359228.21503611375
6514000.0,358150.1715648249
6515000.0,353274.46167162526
6516000.0,350307.0827774834
6517000.0,352719.9960710844
6518000.0,357656.90228725225
6519000.0,359306.11249449104
6520000.0,355720.629582664
6521000.0,351088.95993791893
6522000.0,350836.3147618873
6523000.0,355241.49566167686
6524000.0,359110.0123259006
6525000.0,357890.4197622966
6526000.0,352997.13327510096
6527000.0,350157.47309688665
6528000.0,352693.33143467363
6529000.0,357603.5763878366
6530000.0,359107.92442800663
6531000.0,355428.8788696155
6532000.0,350865.1148061529
6533000.0,350762.4934247546
6534000.0,355223.25604763255
6535000.0,358987.5977389738
6536000.0,357626.0155648431
6537000.0,352719.4866927406
6538000.0,350011.4598940145
6539000.0,352668.9902039934
6540000.0,357547.75829076953
6541000.0,358904.39050776046
6542000.0,355134.3887119079
6543000.0,350643.44267336
6544000.0,350692.45252281334
6545000.0,355205.07680076174
6546000.0,358860.4826780362
6547000.0,357356.9337933948
6548000.0,352441.69306992274
6549000.0,349868.98845866974
6550000.0,352646.90418691
6551000.0,357489.4498535348
6552000.0,358695.7146427734
6553000.0,354837.23235667497
6554000.0,350423.87284166925
6555000.0,350625.78258091584
6556000.0,355186.66906060744
6557000.0,358728.91825518105
6558000.0,357083.2577795666
6559000.0,352163.75559973065
6560000.0,349730.1939056283
6561000.0,352627.174298903
6562000.0,357428.4763392741
6563000.0,358481.56235381495
6564000.0,354537.4421519963
6565000.0,350206.84711775184
6566000.0,350562.9790934166
6567000.0,355167.9760454744
6568000.0,358592.4096947741
6569000.0,356805.15518974885
6570000.0,351886.19913173374
6571000.0,349595.22388017364
6572000.0,352609.2591202017
6573000.0,357364.3083935762
6574000.0,358262.20111857634
6575000.0,354235.67043079715
6576000.0,349992.4342836905
6577000.0,350503.53841562755
6578000.0,355148.5459068315
6579000.0,358450.9540372193
6580000.0,356522.6008159667
6581000.0,351609.0426745545
6582000.0,349464.2905999571
6583000.0,352593.3748409897
6584000.0,357296.82145997044
6585000.0,358037.01164846495
6586000.0,353931.3649187926
6587000.0,349780.8798333593
6588000.0,350447.99730536435
6589000.0,355128.575434993
6590000.0,358304.36818929017
6591000.0,356235.5949258199
6592000.0,351332.4610182559
6593000.0,349337.32706252765
6594000.0,352579.29053714406
6595000.0,357225.84980950225
6596000.0,357806.1664818404
6597000.0,353625.09962021466
6598000.0,349572.6716284221
6599000.0,350396.31157239806
6600000.0,355107.57807913516
6601000.0,358152.129221146
6602000.0,355943.98187178373
6603000.0,351056.8957947865
6604000.0,349214.9873074107
6605000.0,352566.97750081774
6606000.0,357151.05403711926
6607000.0,357569.6444111364
6608000.0,353316.99096614216
6609000.0,349367.5421534842
6610000.0,350348.12087295204
6611000.0,355085.3952080766
6612000.0,357994.3916375432
6613000.0,355647.96275608987
6614000.0,350782.2131088916
6615000.0,349096.80906567257
6616000.0,352556.42911860906
6617000.0,357072.5908740759
6618000.0,357327.39009437244
6619000.0,353006.94833765924
6620000.0,349165.8384418627
6621000.0,350303.7584697986
6622000.0,355062.0594460163
6623000.0,357831.2055136552
6624000.0,355347.88910370227
6625000.0,350508.98203839455
6626000.0,348983.0521142706
6627000.0,352547.08871507645
6628000.0,356989.5623035757
6629000.0,357079.17362800334
6630000.0,352695.559554806
6631000.0,348967.9058845928
6632000.0,350262.906560516
6633000.0,355036.8866617549
6634000.0,357661.85278167017
6635000.0,355043.4172821939
6636000.0,350237.06334415264
6637000.0,348873.8106754273
6638000.0,352539.22501109354
6639000.0,356902.4234760897
6640000.0,356825.14282176364
6641000.0,352382.63144977577
6642000.0,348773.6830831701
6643000.0,350225.6692431746
6644000.0,355009.99346077535
6645000.0,357486.3821072532
6646000.0,354734.6663151998
6647000.0,349967.0066427104
6648000.0,348769.6068369178
6649000.0,352532.6587357335
6650000.0,356810.3097377075
6651000.0,356564.6285645105
6652000.0,352068.35597689264
6653000.0,348584.08791185543
6654000.0,350192.8043315448
6655000.0,354981.1480005365
6656000.0,357304.20813523326
6657000.0,354421.509354135
6658000.0,349699.0093851127
6659000.0,348670.2754648449
6660000.0,352526.99294711184
6661000.0,356713.11897630896
6662000.0,356298.1766547533
6663000.0,351753.27585265506
6664000.0,348398.6785854595
6665000.0,350162.9732279824
6666000.0,354949.62221321
6667000.0,357115.72124470025
6668000.0,354104.7640707623
6669000.0,349433.40652036667
6670000.0,348575.6978430748
6671000.0,352521.98430122714
6672000.0,356610.8255990017
6673000.0,356025.7963611726
6674000.0,351437.4390547946
6675000.0,348217.5600057859
6676000.0,350136.5569859976
6677000.0,354915.57395130396
6678000.0,356920.7569724005
6679000.0,353784.2515583588
6680000.0,349170.2498743851
6681000.0,348486.0332649071
6682000.0,352517.5209879484
6683000.0,356503.00716293976
6684000.0,355747.38754566945
6685000.0,351121.1983290259
6686000.0,348041.2156603681
6687000.0,350113.51005130075
6688000.0,354878.60105156526
6689000.0,356718.976232402
6690000.0,353459.9468408106
6691000.0,348909.8559577046
6692000.0,348401.3513418818
6693000.0,352513.42010505125
6694000.0,356389.628837998
6695000.0,355462.9813954914
6696000.0,350804.62835865654
6697000.0,347869.8007977633
6698000.0,350093.89040055964
6699000.0,354838.617228074
6700000.0,356510.32191946544
6701000.0,353132.0459576333
6702000.0,348652.45169346035
6703000.0,348321.8183965571
6704000.0,352509.51238502003
6705000.0,356269.9521222366
6706000.0,355172.1091113994
6707000.0,350488.03632660955
6708000.0,347703.69330787566
6709000.0,350077.5693923747
6710000.0,354794.8626508955
6711000.0,356294.24248180166
6712000.0,352800.8011864228
6713000.0,348398.7582137473
6714000.0,348247.6573336581
6715000.0,352505.28666362725
6716000.0,356143.9662944935
6717000.0,354875.4169683885
6718000.0,350171.9556881841
6719000.0,347542.8593115108
6720000.0,350064.0849811202
6721000.0,354747.17000555247
6722000.0,356071.1456252858
6723000.0,352466.6235021334
6724000.0,348148.4940343043
6725000.0,348178.06614983175
6726000.0,352500.44334333856
6727000.0,356011.7014007084
6728000.0,354573.1172553962
6729000.0,349856.5163840009
6730000.0,347387.2677510595
6731000.0,350053.2859258335
6732000.0,354695.50985515676
6733000.0,355840.8935020836
6734000.0,352129.55395286717
6735000.0,347902.2801141087
6736000.0,348114.0529586673
6737000.0,352495.1007273188
6738000.0,355872.4139897078
6739000.0,354264.4101378564
6740000.0,349541.7486758288
6741000.0,347237.72169339005
6742000.0,350045.6571622025
6743000.0,354639.36632218026
6744000.0,355602.87245415803
6745000.0,351789.39758170396
6746000.0,347660.0291754063
6747000.0,348055.0506961951
6748000.0,352488.7917404678
6749000.0,355726.28762843926
6750000.0,353950.0428791428
6751000.0,349228.1929826718
6752000.0,347093.5868985811
6753000.0,350040.28641403746
6754000.0,354578.60835703835
6755000.0,355357.7527794577
6756000.0,351447.02308762353
6757000.0,347422.20100866724
6758000.0,348001.03737042006
6759000.0,352481.1203416018
6760000.0,355573.0004324857
6761000.0,353630.0130070532
6762000.0,348916.16136413347
6763000.0,346955.53229217045
6764000.0,350037.19413050264
6765000.0,354512.4619957013
6766000.0,355104.5756055191
6767000.0,351102.3936875155
6768000.0,347189.53524678014
6769000.0,347952.39279618394
6770000.0,352471.63984953985
6771000.0,355411.8634989839
6772000.0,353304.30672475044
6773000.0,348606.1999864746
6774000.0,346823.7480302928
6775000.0,350036.268294625
6776000.0,354440.8126533907
6777000.0,354843.7703257045
6778000.0,350755.7813594993
6779000.0,346961.81212012656
6780000.0,347908.74977246765
6781000.0,352460.176058528
6782000.0,355242.8222612189
6783000.0,352972.8671431551
6784000.0,348298.3624618482
6785000.0,346698.3693356309
6786000.0,350037.22012009285
6787000.0,354363.1200816082
6788000.0,354574.86027606577
6789000.0,350407.5393304266
6790000.0,346739.7575530736
6791000.0,347870.20971665345
6792000.0,352446.25923974905
6793000.0,355065.6484354045
6794000.0,352635.9814152289
6795000.0,347993.0461011138
6796000.0,346579.40314456914
6797000.0,350039.8765081465
6798000.0,354279.4593743365
6799000.0,354298.44944158196
6800000.0,350057.9098874405
6801000.0,346523.0922643002
6802000.0,347836.44323069416
6803000.0,352429.7507618377
6804000.0,354880.4163155947
6805000.0,352294.15116654336
6806000.0,347690.71420860663
6807000.0,346466.83992712107
6808000.0,350043.83532221336
6809000.0,354189.36664876435
6810000.0,354014.1741864197
6811000.0,349707.1027518213
6812000.0,346312.1856006952
6813000.0,347807.44853992574
6814000.0,352410.0953610847
6815000.0,354686.7894871263
6816000.0,351947.3015589472
6817000.0,347391.5527093271
6818000.0,346360.78590078745
6819000.0,350048.6748111807
6820000.0,354092.2008312717
6821000.0,353722.0628098855
6822000.0,349356.00753296353
6823000.0,346107.9730407726
6824000.0,347783.2790369652
6825000.0,352386.808859773
6826000.0,354484.2109869169
6827000.0,351595.51758664753
6828000.0,347096.11590764206
6829000.0,346261.62416802347
6830000.0,350054.30049816705
6831000.0,353987.8357055122
6832000.0,353422.104669434
6833000.0,349004.34257688746
6834000.0,345909.8405716559
6835000.0,347763.3538987404
6836000.0,352359.70474880096
6837000.0,354272.94810628146
6838000.0,351239.24011365883
6839000.0,346804.6778870607
6840000.0,346169.080028831
6841000.0,350060.28021496814
6842000.0,353875.8831546139
6843000.0,353114.3533686856
6844000.0,348652.821689724
6845000.0,345718.54216868524
6846000.0,347747.7608524142
6847000.0,352328.0893345708
6848000.0,354052.45713994093
6849000.0,350878.79993218556
6850000.0,346517.8292679768
6851000.0,346083.3401578143
6852000.0,350066.08501597773
6853000.0,353755.85643448867
6854000.0,352798.8020729469
6855000.0,348301.6937623294
6856000.0,345534.2929211473
6857000.0,347736.3942204146
6858000.0,352291.79406512436
6859000.0,353822.8648892371
6860000.0,350514.30490910914
6861000.0,346235.63849481475
6862000.0,346004.32386032585
6863000.0,350071.5914466642
6864000.0,353627.78081261925
6865000.0,352475.94507608097
6866000.0,347951.42898489814
6867000.0,345356.80727064423
6868000.0,347728.6674282057
6869000.0,352250.57910029683
6870000.0,353584.4043631535
6871000.0,350146.2235027049
6872000.0,345958.1871514907
6873000.0,345931.7020947598
6874000.0,350076.329813784
6875000.0,353491.28248810675
6876000.0,352145.6336926818
6877000.0,347602.30075803306
6878000.0,345186.7398823174
6879000.0,347724.6452425523
6880000.0,352203.6537426794
6881000.0,353336.1873133695
6882000.0,349774.6696264092
6883000.0,345686.6366123166
6884000.0,345866.0575766722
6885000.0,350079.6784190899
6886000.0,353345.5845979117
6887000.0,351807.83368673176
6888000.0,347255.1563725574
6889000.0,345024.60577451903
6890000.0,347723.78533306625
6891000.0,352150.1985914735
6892000.0,353078.1714181481
6893000.0,349400.2713728072
6894000.0,345421.28470528685
6895000.0,345807.21827701293
6896000.0,350081.16820055805
6897000.0,353190.11295042466
6898000.0,351462.63204590697
6899000.0,346910.38955549244
6900000.0,344870.48063342925
6901000.0,347726.00702737086
6902000.0,352090.16881805286
6903000.0,352810.43699625786
6904000.0,349023.22559268586
6905000.0,345162.33733263984
6906000.0,345755.2123690136
6907000.0,350080.819615094
6908000.0,353025.3197186813
6909000.0,351110.30225155596
6910000.0,346567.86317294464
6911000.0,344724.3244958697
6912000.0,347731.2634187462
6913000.0,352023.3119593533
6914000.0,352532.929706268
6915000.0,348643.69246255513
6916000.0,344909.9011095576
6917000.0,345709.63442374766
6918000.0,350077.81076121796
6919000.0,352850.60240260325
6920000.0,350751.29486516584
6921000.0,346228.5117780622
6922000.0,344586.1036952883
6923000.0,347738.5676101586
6924000.0,351948.97849439364
6925000.0,352245.86043320317
6926000.0,348262.5990065085
6927000.0,344664.3685797937
6928000.0,345669.9845258985
6929000.0,350071.55003330484
6930000.0,352666.02031800244
6931000.0,350386.036233359
6932000.0,345892.75768062193
6933000.0,344455.93217874505
6934000.0,347747.65003534313
6935000.0,351866.83258259576
6936000.0,351949.230819338
6937000.0,347880.167460463
6938000.0,344426.3571914062
6939000.0,345636.77683954034
6940000.0,350061.7861803826
6941000.0,352470.7253964972
6942000.0,350014.15985836554
6943000.0,345560.9492233824
6944000.0,344334.26650293823
6945000.0,347758.39230793156
6946000.0,351776.1614273079
6947000.0,351642.5678110877
6948000.0,347496.5859506093
6949000.0,344196.0504572075
6950000.0,345609.6213445375
6951000.0,350047.9025724465
6952000.0,352264.82323921844
6953000.0,349636.4415570302
6954000.0,345233.74793999456
6955000.0,344220.9970101062
6956000.0,347770.1910538757
6957000.0,351676.76303359494
6958000.0,351326.507700962
6959000.0,347112.89956619125
6960000.0,343973.80440505594
6961000.0,345587.87867738865
6962000.0,350029.13646079786
6963000.0,352047.916817843
6964000.0,349252.97419284657
6965000.0,344911.48211708944
6966000.0,344116.413718055
6967000.0,347782.8503101524
6968000.0,351567.8661339227
6969000.0,351000.27764496114
6970000.0,346728.9022115804
6971000.0,343760.2871343922
6972000.0,345572.4632650437
6973000.0,350005.5789708635
6974000.0,351819.6913262019
6975000.0,348863.9792584013
6976000.0,344594.8259614948
6977000.0,344020.4637305364
6978000.0,347795.5767105436
6979000.0,351449.1888778135
6980000.0,350664.6757529164
6981000.0,346345.6747771902
6982000.0,343555.39956671186
6983000.0,345561.7888121521
6984000.0,349975.7419194514
6985000.0,351579.9766880814
6986000.0,348470.2620961787
6987000.0,344284.43416921794
6988000.0,343933.12963344064
6989000.0,347807.8574383408
6990000.0,351320.21120937075
6991000.0,350319.6093476834
6992000.0,345963.71486625634
6993000.0,343359.79511960596
6994000.0,345556.13333708793
6995000.0,349939.5658167824
6996000.0,351328.82226166036
6997000.0,348072.15338785294
6998000.0,343980.44948762003
6999000.0,343854.0121739637
7000000.0,347819.0332101369
7001000.0,351180.78512120247
7002000.0,349965.7035422912
7003000.0,345583.5225593643
7004000.0,343173.03263958264
7005000.0,345554.6736816345
7006000.0,349896.5643488867
7007000.0,351066.23871279415
7008000.0,347670.0893931566
7009000.0,343683.50637710746
7010000.0,343783.35972455237
7011000.0,347828.67424126714
7012000.0,351030.1244219672
7013000.0,349602.72041320056
7014000.0,345205.7407153109
7015000.0,342996.073315423
7016000.0,345557.35866012704
7017000.0,349845.71043019183
7018000.0,350791.85031959135
7019000.0,347264.72924247105
7020000.0,343394.2470755102
7021000.0,343720.9577026954
7022000.0,347835.99320456013
7023000.0,350867.8890540488
7024000.0,349230.9418337811
7025000.0,344831.0292333318
7026000.0,342829.1047156211
7027000.0,345563.8004745366
7028000.0,349786.5489416942
7029000.0,350505.3774110647
7030000.0,346856.2796795573
7031000.0,343113.1951850392
7032000.0,343666.89272440225
7033000.0,347840.5302429497
7034000.0,350693.69306986965
7035000.0,348850.88080154266
7036000.0,344459.9918147437
7037000.0,342671.93502297625
7038000.0,345573.0998948701
7039000.0,349718.48913549073
7040000.0,350207.4034648603
7041000.0,346445.9904320426
7042000.0,342840.7543452643
7043000.0,343620.35195366666
7044000.0,347841.2671777643
7045000.0,350507.2874479601
7046000.0,348462.8943635849
7047000.0,344093.15156269073
7048000.0,342524.91740067676
7049000.0,345585.0893795099
7050000.0,349641.08793324605
7051000.0,349897.36498272326
7052000.0,346033.4267882863
7053000.0,342577.0437049698
7054000.0,343581.855060949
7055000.0,347838.2691698782
7056000.0,350308.3463613214
7057000.0,348066.895972806
7058000.0,343731.0095614409
7059000.0,342388.14238872286
7060000.0,345599.3640940264
7061000.0,349553.8819717523
7062000.0,349575.6204934316
7063000.0,345619.800171799
7064000.0,342322.842747665
7065000.0,343550.59364731424
7066000.0,347830.2323870091
7067000.0,350096.63332011364
7068000.0,347664.1168898428
7069000.0,343374.5434582466
7070000.0,342261.4909772249
7071000.0,345614.7830367293
7072000.0,349455.90813101735
7073000.0,349242.29168248735
7074000.0,345205.7589894226
7075000.0,342078.44555319566
7076000.0,343526.4270803435
7077000.0,347816.79802732915
7078000.0,349871.7836988447
7079000.0,347254.17370505165
7080000.0,343023.9037603801
7081000.0,342145.3302080119
7082000.0,345631.38298326917
7083000.0,349346.93658431154
7084000.0,348897.2302508438
7085000.0,344791.6889595939
7086000.0,341844.2473310372
7087000.0,343509.05062962044
7088000.0,347797.1843868913
7089000.0,349633.6607314758
7090000.0,346838.1381705608
7091000.0,342680.0960190045
7092000.0,342039.23035036214
7093000.0,345647.8984354036
7094000.0,349226.4156093467
7095000.0,348541.30445687845
7096000.0,344378.7903223187
7097000.0,341620.4682497829
7098000.0,343497.59306905605
7099000.0,347770.3971518446
7100000.0,349381.9880811395
7101000.0,346416.4409388192
7102000.0,342343.7279137336
7103000.0,341943.46968109254
7104000.0,345663.8472295301
7105000.0,349093.3411865197
7106000.0,348173.8822876988
7107000.0,343967.37105022464
7108000.0,341407.8227588879
7109000.0,343492.1184631428
7110000.0,347735.8075496461
7111000.0,349116.3665130194
7112000.0,345989.51750337984
7113000.0,342015.3728159731
7114000.0,341857.942158849
7115000.0,345678.5803396255
7116000.0,348947.5529367672
7117000.0,347795.70673615206
7118000.0,343558.23914144747
7119000.0,341206.41364159714
7120000.0,343492.1567764608
7121000.0,347693.06466040574
7122000.0,348837.1066148896
7123000.0,345557.9528505858
7124000.0,341695.52298101503
7125000.0,341782.5945099313
7126000.0,345691.58363124076
7127000.0,348788.6119930558
7128000.0,347406.8778785514
7129000.0,343152.0783829661
7130000.0,341016.42645749357
7131000.0,343496.7598177511
7132000.0,347640.77691142354
7133000.0,348543.6586072622
7134000.0,345122.81651782244
7135000.0,341385.16128833406
7136000.0,341716.82686250005
7137000.0,345701.3065325953
7138000.0,348615.6021673344
7139000.0,347008.00546147116
7140000.0,342750.1077095717
7141000.0,340838.4865360223
7142000.0,343505.44268438686
7143000.0,347578.37270871084
7144000.0,348236.12174187414
7145000.0,344684.43237823434
7146000.0,341084.9017566703
7147000.0,341661.11159285065
7148000.0,345707.5000370657
7149000.0,348428.23333358485
7150000.0,346599.36681972817
7151000.0,342352.9319698494
7152000.0,340672.5692963712
7153000.0,343517.585653387
7154000.0,347505.09157604724
7155000.0,347914.8060022574
7156000.0,344244.0862903772
7157000.0,340795.1669589719
7158000.0,341614.26195485983
7159000.0,345708.86652831733
7160000.0,348226.30540666357
7161000.0,346181.74388630316
7162000.0,341961.2267084215
7163000.0,340518.5627009189
7164000.0,343532.32980104815
7165000.0,347420.33006038796
7166000.0,347579.4864430241
7167000.0,343801.86508320924
7168000.0,340516.2006267095
7169000.0,341576.48266528174
7170000.0,345705.0332384454
7171000.0,348009.2399217682
7172000.0,345755.29045955464
7173000.0,341575.79197602347
7174000.0,340376.7913455637
7175000.0,343549.13716703746
7176000.0,347323.32802233845
7177000.0,347230.45355509967
7178000.0,343359.12518264446
7179000.0,340248.9796500001
7180000.0,341547.0518727219
7181000.0,345694.71053420845
7182000.0,347776.8386923773
7183000.0,345320.8541289009
7184000.0,341197.5390572231
7185000.0,340247.30679833237
7186000.0,343567.0534069054
7187000.0,347213.26834207494
7188000.0,346867.7775743734
7189000.0,342916.4708885569
7190000.0,339993.89451621845
7191000.0,341525.87678530626
7192000.0,345677.2726766262
7193000.0,347528.7190034548
7194000.0,344879.0517275892
7195000.0,340827.36367020383
7196000.0,340130.2071261024
7197000.0,343585.36089822184
7198000.0,347089.4939485248
7199000.0,346491.6345167523
7200000.0,342474.7159597259
7201000.0,339751.1021181345
7202000.0,341511.9836598262
7203000.0,345651.8087057192
7204000.0,347264.83819226176
7205000.0,344430.44677080214
7206000.0,340465.56005408335
7207000.0,340024.8781523779
7208000.0,343603.04019709956
7209000.0,346951.46459047403
7210000.0,346102.7485113209
7211000.0,342034.9913608767
7212000.0,339521.12523417734
7213000.0,341504.8639918063
7214000.0,345617.1032450544
7215000.0,346984.7086068308
7216000.0,343975.9279531762
7217000.0,340113.4645873839
7218000.0,339931.7799322838
7219000.0,343619.3208891684
7220000.0,346798.3593745539
7221000.0,345701.02360917535
7222000.0,341598.0842767721
7223000.0,339304.73880916275
7224000.0,341504.2702547107
7225000.0,345572.6217793636
7226000.0,346688.4571254654
7227000.0,343516.20492958464
7228000.0,339771.4791034395
7229000.0,339850.1613872787
7230000.0,343632.976878264
7231000.0,346629.77897772193
7232000.0,345287.4030133784
7233000.0,341165.1659936011
7234000.0,339101.5604492994
7235000.0,341508.5831034081
7236000.0,345516.75146880373
7237000.0,346375.9297182085
7238000.0,343052.73191682156
7239000.0,339441.0902615236
7240000.0,339780.15838535037
7241000.0,343642.7286210954
7242000.0,346444.58870957885
7243000.0,344862.0736535117
7244000.0,340737.47694715764
7245000.0,338912.6878732778
7246000.0,341517.58514623437
7247000.0,345448.80619609915
7248000.0,346046.97214682493
7249000.0,342585.7115854416
7250000.0,339122.15084933303
7251000.0,339721.15566128306
7252000.0,343648.1568110399
7253000.0,346242.92635044176
7254000.0,344425.6601999607
7255000.0,340315.16373772174
7256000.0,338737.33995240275
7257000.0,341530.2620265344
7258000.0,345368.47464872524
7259000.0,345702.32233766
7260000.0,342116.6588629307
7261000.0,338815.6827911213
7262000.0,339672.5743714813
7263000.0,343647.69396891166
7264000.0,346023.9977227282
7265000.0,343979.03623254877
7266000.0,339899.93482713867
7267000.0,338576.1729316665
7268000.0,341545.60657327995
7269000.0,345274.18101618346
7270000.0,345341.55108562205
7271000.0,341646.24057728983
7272000.0,338522.20609798376
7273000.0,339633.9453692557
7274000.0,343640.51253961213
7275000.0,345787.892201175
7276000.0,343523.19995027035
7277000.0,339492.60004730057
7278000.0,338428.9283752283
7279000.0,341562.4463540092
7280000.0,345165.1756326873
7281000.0,344965.1444407059
7282000.0,341175.82321115397
7283000.0,338242.67901546974
7284000.0,339604.88711786456
7285000.0,343625.1740292404
7286000.0,345533.4263573773
7287000.0,343058.3197065871
7288000.0,339094.26690713596
7289000.0,338296.1362848673
7290000.0,341580.19660764467
7291000.0,345040.53278022446
7292000.0,344573.0485619744
7293000.0,340706.3062226325
7294000.0,337977.51913909893
7295000.0,339584.6862717541
7296000.0,343600.81291334145
7297000.0,345260.72529897
7298000.0,342585.56249750964
7299000.0,338705.7405319223
7300000.0,338177.25134175643
7301000.0,341597.48062423244
7302000.0,344899.6153638065
7303000.0,344166.0636611171
7304000.0,340238.6673161071
7305000.0,337726.7952453317
7306000.0,339572.35212371405
7307000.0,343566.3112007901
7308000.0,344969.7333277464
7309000.0,342105.82402377296
7310000.0,338327.82919508126
7311000.0,338072.07580517884
7312000.0,341613.27991421893
7313000.0,344741.6577867912
7314000.0,343744.53090703115
7315000.0,339774.2455132166
7316000.0,337491.5103148967
7317000.0,339567.42189507745
7318000.0,343520.31785184704
7319000.0,344659.92682251055
7320000.0,341620.23619569
7321000.0,337962.03306841385
7322000.0,337980.65004471503
7323000.0,341626.2007143609
7324000.0,344565.71041451115
7325000.0,343309.0162487114
7326000.0,339314.3451304184
7327000.0,337271.79852093384
7328000.0,339568.6573256515
7329000.0,343461.99923612364
7330000.0,344331.84240406007
7331000.0,341129.8056147238
7332000.0,337608.5798690524
7333000.0,337902.04594010673
7334000.0,341634.9712400725
7335000.0,344371.14884160925
7336000.0,342860.278045184
7337000.0,338860.2346680239
7338000.0,337067.96580979787
7339000.0,339574.81549971923
7340000.0,343389.46397578344
7341000.0,343984.91588887665
7342000.0,340636.0157982921
7343000.0,337269.0897127632
7344000.0,337836.14794895705
7345000.0,341638.192570962
7346000.0,344157.43287052866
7347000.0,342399.14654902555
7348000.0,338412.8494831519
7349000.0,336879.9889073465
7350000.0,339585.13729218673
7351000.0,343302.43569423724
7352000.0,343619.79886060115
7353000.0,340139.67996782623
7354000.0,336943.7267982522
7355000.0,337782.1097447872
7356000.0,341634.69404798467
7357000.0,343924.0786563698
7358000.0,341926.4613900576
7359000.0,337973.6759855468
7360000.0,336708.2388098305
7361000.0,339598.37273253687
7362000.0,343199.45710939914
7363000.0,343236.4676811304
7364000.0,339642.1963192811
7365000.0,336633.39885516
7366000.0,337739.4683126174
7367000.0,341623.3759683119
7368000.0,343670.77583043557
7369000.0,341443.1201730175
7370000.0,337543.62489410397
7371000.0,336552.3178511439
7372000.0,339613.05387702025
7373000.0,343079.44961604476
7374000.0,342835.4599720845
7375000.0,339145.09620129876
7376000.0,336339.0847002901
7377000.0,337707.23289413005
7378000.0,341602.3568809675
7379000.0,343396.8406639369
7380000.0,340950.1528567644
7381000.0,337124.0595911136
7382000.0,336412.5332722403
7383000.0,339628.2605587812
7384000.0,342941.48844947945
7385000.0,342417.0300897788
7386000.0,338649.2624096731
7387000.0,336060.9302991964
7388000.0,337684.6550622685
7389000.0,341570.5673549343
7390000.0,343102.0837043114
7391000.0,340448.64737085067
7392000.0,336716.11769527104
7393000.0,336288.4194533471
7394000.0,339642.34862288553
7395000.0,342784.80648223776
7396000.0,341981.9492473705
7397000.0,338156.4828238562
7398000.0,335799.75867833756
7399000.0,337670.5801233258
7400000.0,341526.6410153946
7401000.0,342786.6721308613
7402000.0,339940.0053458866
7403000.0,336320.91795889195
7404000.0,336179.7387171807
7405000.0,339653.95243389346
7406000.0,342608.1154130073
7407000.0,341530.54881327506
7408000.0,337667.93764432333
7409000.0,335556.1463558655
7410000.0,337664.31272016745
7411000.0,341469.0973047484
7412000.0,342449.8446206646
7413000.0,339425.13650166336
7414000.0,335939.61044142116
7415000.0,336086.16317888536
7416000.0,339661.579809431
7417000.0,342410.85288349725
7418000.0,341063.98669955414
7419000.0,337185.19144402817
7420000.0,335330.0279612914
7421000.0,337664.0565648144
7422000.0,341396.63103638776
7423000.0,342092.4067948079
7424000.0,338905.85331111867
7425000.0,335573.01922823116
7426000.0,336006.76277951803
7427000.0,339663.7595015438
7428000.0,342192.515827409
7429000.0,340583.0811919803
7430000.0,336709.47122312617
7431000.0,335121.6726313252
7432000.0,337668.8314458309
7433000.0,341307.9585935585
7434000.0,341714.19464209117
7435000.0,338383.3743909076
7436000.0,335222.2346496675
7437000.0,335940.88815121446
7438000.0,339658.5702199489
7439000.0,341952.1320366375
7440000.0,340089.070904023
7441000.0,336242.76776179764
7442000.0,334931.5478473501
7443000.0,337677.11213360075
7444000.0,341201.61367981415
7445000.0,341315.57055354863
7446000.0,337859.41169583704
7447000.0,334888.38943789434
7448000.0,335887.8873707736
7449000.0,339644.53314478043
7450000.0,341689.13623621967
7451000.0,339582.8833563905
7452000.0,335786.1447354583
7453000.0,334759.23258979246
7454000.0,337687.295353909
7455000.0,341076.3783927839
7456000.0,340896.9271486653
7457000.0,337335.4005114604
7458000.0,334572.0144774541
7459000.0,335846.7821073737
7460000.0,339620.1127974633
7461000.0,341403.2044820888
7462000.0,339065.6357855629
7463000.0,335341.00748002995
7464000.0,334604.88429743703
7465000.0,337698.07960605435
7466000.0,340931.27490897384
7467000.0,340458.9113337798
7468000.0,336812.900394354
7469000.0,334273.76544334367
7470000.0,335816.3277906012
7471000.0,339583.7045558598
7472000.0,341094.2016555164
7473000.0,338538.9261360811
7474000.0,334908.6857536575
7475000.0,334467.9559156345
7476000.0,337707.53024666756
7477000.0,340764.8326318087
7478000.0,340002.0817277897
7479000.0,336293.68413621373
7480000.0,333994.51904019713
7481000.0,335795.5066249119
7482000.0,339533.5395069476
7483000.0,340761.7014140012
7484000.0,338004.17168477364
7485000.0,334490.8453303855
7486000.0,334348.38031192124
7487000.0,337714.083267401
7488000.0,340576.13552390225
7489000.0,339527.25264833216
7490000.0,335779.55018379726
7491000.0,333734.7956831008
7492000.0,335782.79659172706
7493000.0,339467.88253842853
7494000.0,340405.7210401697
7495000.0,337462.92891226057
7496000.0,334088.5887242621
7497000.0,334245.3129762439
7498000.0,337715.76787288394
7499000.0,340364.1439755913
7500000.0,339035.4177891305
7501000.0,335272.05570209306
7502000.0,333494.96591257397
7503000.0,335776.9939130414
